"ITTER107","Territorio","TIPO_DATO15","Tipo indicatore","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2010","2010",2.6,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2011","2011",2,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2012","2012",4.9,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2013","2013",3.9,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2014","2014",1,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2015","2015",0.6,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2016","2016",1.8,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2017","2017",3.9,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2018","2018",4.9,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2019","2019",2.2,,
"ITD4","Friuli-Venezia Giulia","TMIGRATE","saldo migratorio totale (per mille abitanti)","2020","2020",3.6,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2002","2002",-3.9,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2003","2003",-4.1,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2004","2004",-3.2,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2005","2005",-3.2,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2006","2006",-2.8,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2007","2007",-2.5,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2008","2008",-3.2,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2009","2009",-3.1,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2010","2010",-3.1,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2011","2011",-3.4,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2012","2012",-3.8,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2013","2013",-3.9,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2014","2014",-3.8,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2015","2015",-5.1,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2016","2016",-4.6,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2017","2017",-5.3,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2018","2018",-5.5,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2019","2019",-5.6,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATEN","crescita naturale (per mille abitanti)","2020","2020",-7.5,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2002","2002",4.5,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2003","2003",5.2,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2004","2004",4.2,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2005","2005",2.1,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2006","2006",3.6,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2007","2007",7.4,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2008","2008",6.2,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2009","2009",1,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2010","2010",-0.4,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2011","2011",-1.4,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2012","2012",1.1,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2013","2013",0,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2014","2014",-2.7,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2015","2015",-4.5,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2016","2016",-2.8,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2017","2017",-1.4,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2018","2018",-0.6,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2019","2019",-3.4,,
"ITD4","Friuli-Venezia Giulia","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2020","2020",-3.9,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2002","2002",1.12,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2003","2003",1.16,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2004","2004",1.21,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2005","2005",1.24,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2006","2006",1.29,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2007","2007",1.35,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2008","2008",1.36,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2009","2009",1.38,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2010","2010",1.4,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2011","2011",1.39,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2012","2012",1.41,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2013","2013",1.38,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2014","2014",1.39,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2015","2015",1.33,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2016","2016",1.34,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2017","2017",1.32,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2018","2018",1.28,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2019","2019",1.25,,
"ITD4","Friuli-Venezia Giulia","TFR","numero medio di figli per donna","2020","2020",1.26,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2002","2002",31.1,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2003","2003",31.1,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2004","2004",31.1,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2005","2005",31,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2006","2006",31.2,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2007","2007",31.2,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2008","2008",31.1,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2009","2009",31.2,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2010","2010",31.4,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2011","2011",31.4,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2012","2012",31.4,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2013","2013",31.6,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2014","2014",31.6,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2015","2015",31.8,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2016","2016",32,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2017","2017",31.9,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2018","2018",32.2,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2019","2019",32.2,,
"ITD4","Friuli-Venezia Giulia","MEANAGECH","età media della madre al parto","2020","2020",32.1,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2002","2002",76.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2003","2003",76.6,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2004","2004",77.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2005","2005",77.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2006","2006",78.1,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2007","2007",78.6,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2008","2008",78.5,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2009","2009",78.9,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2010","2010",79.1,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2011","2011",79.4,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2012","2012",79.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2013","2013",79.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2014","2014",80.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2015","2015",79.9,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2016","2016",80.4,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2017","2017",80.6,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2018","2018",80.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2019","2019",81.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0M","speranza di vita alla nascita - maschi","2020","2020",80.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2002","2002",16.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2003","2003",16.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2004","2004",17,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2005","2005",17.2,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2006","2006",17.6,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2007","2007",17.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2008","2008",17.6,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2009","2009",17.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2010","2010",18,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2011","2011",18.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2012","2012",18.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2013","2013",18.6,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2014","2014",19,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2015","2015",18.6,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2016","2016",19.1,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2017","2017",19.1,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2018","2018",19.4,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2019","2019",19.6,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65M","speranza di vita a 65 anni - maschi","2020","2020",18.5,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2002","2002",82.9,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2003","2003",83,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2004","2004",83.5,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2005","2005",83.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2006","2006",83.9,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2007","2007",84.2,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2008","2008",84.2,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2009","2009",84.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2010","2010",84.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2011","2011",84.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2012","2012",84.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2013","2013",84.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2014","2014",85.2,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2015","2015",85,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2016","2016",85.5,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2017","2017",85.4,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2018","2018",85.4,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2019","2019",85.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP0F","speranza di vita alla nascita - femmine","2020","2020",85.1,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2002","2002",21,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2003","2003",20.9,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2004","2004",21.2,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2005","2005",21.5,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2006","2006",21.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2007","2007",21.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2008","2008",21.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2009","2009",21.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2010","2010",22.1,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2011","2011",22.2,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2012","2012",22.2,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2013","2013",22.3,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2014","2014",22.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2015","2015",22.4,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2016","2016",22.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2017","2017",22.8,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2018","2018",22.7,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2019","2019",23,,
"ITD4","Friuli-Venezia Giulia","LIFEEXP65F","speranza di vita a 65 anni - femmine","2020","2020",22.2,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2002","2002",11.5,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2003","2003",11.6,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2004","2004",11.8,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2005","2005",11.9,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2006","2006",12,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2007","2007",12.1,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2008","2008",12.3,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2009","2009",12.4,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2010","2010",12.5,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2011","2011",12.6,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2012","2012",12.6,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2013","2013",12.7,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2014","2014",12.7,,
"ITD4","Friuli-Venezia Giulia","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2015","2015",12.6,,
